2024-05-01 14:28:51,260 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 05:28:47,586 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 05:38:47,226 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 05:48:47,877 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 05:58:47,104 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 06:08:48,032 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 06:18:49,931 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 06:28:47,581 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 06:38:47,339 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 06:48:47,201 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 06:58:48,472 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 07:08:49,468 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 07:18:46,953 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 07:28:46,899 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 07:38:46,722 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 07:48:46,796 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 07:58:47,312 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 08:08:47,216 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 08:18:47,257 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 08:28:47,119 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 08:38:46,859 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 08:48:53,117 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 08:58:47,144 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 09:08:47,345 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 09:18:50,973 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 09:28:48,185 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 09:38:47,247 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 09:48:47,355 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 09:58:47,492 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 10:08:46,837 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 10:18:47,527 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 10:28:46,936 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 10:38:46,958 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 10:48:47,930 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 10:58:48,669 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 11:08:46,916 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 11:18:47,141 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 11:28:46,917 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 11:38:47,057 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 11:48:47,520 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 11:58:47,112 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 12:08:47,106 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 12:18:46,963 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 12:28:47,077 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 12:38:47,223 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 12:48:47,257 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 12:58:47,683 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 13:08:46,671 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 13:18:47,337 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 13:28:46,814 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 13:38:47,278 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 13:48:47,153 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 13:58:46,647 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 14:08:47,487 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 14:18:47,581 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 14:28:47,021 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 14:38:47,313 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 14:48:46,878 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 14:58:47,154 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 15:08:47,290 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 15:18:46,749 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 15:28:48,033 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
2024-05-05 15:38:48,347 [INFO] [API]: API Key: qaZrwTjzqpRtFfePqbRqgWMRq-0nq-tosZVeHl-FuOA, Method: GET, Query: select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation where Type_of_Order = 'Direct Order' group by SO_No UNION select SO_No, Sum(Final_Order_Qty) as Total_Qty from dealer_db.whoms_order_calculation_corporate where Type_of_Order = 'Direct Order' group by SO_No
